orig_entrada_saida,orig_data,orig_movimentacao,orig_produto,orig_instituicao,orig_quantidade,orig_preco_unitario,orig_valor_operacao,entrada_saida,data_iso,movimentacao_limpa,produto_limpo,instituicao_limpa,quantidade_numerica,preco_unitario_numerico,tipo_evento_normalizado,operacao_normalizada,ativo_ticker,ativo_nome_limpo,instituicao_normalizada,valor_total_numerico,auditoria_valor_original,categoria_evento,impacto_caixa,impacto_posicao,impacto_custo_medio,necessidade_revisao_manual,inconsistencia_qtd_preco_valor,motivo_revisao
Credito,13/02/2026,Rendimento,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,50,0.075,3.75,CREDITO,2026-02-13,Rendimento,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,50,0.075,PROVENTO,RENDIMENTO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,3.75,"{""entrada_saida"":""Credito"",""data"":""13/02/2026"",""movimentacao"":""Rendimento"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""50"",""preco_unitario"":""0.075"",""valor_operacao"":""3.75""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/02/2026,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,0.71,15.62,CREDITO,2026-02-13,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,0.71,PROVENTO,RENDIMENTO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,15.62,"{""entrada_saida"":""Credito"",""data"":""13/02/2026"",""movimentacao"":""Rendimento"",""produto"":""TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""22"",""preco_unitario"":""0.71"",""valor_operacao"":""15.62""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/02/2026,Rendimento,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S/A,1,0.93,0.93,CREDITO,2026-02-13,Rendimento,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,0.93,PROVENTO,RENDIMENTO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,0.93,"{""entrada_saida"":""Credito"",""data"":""13/02/2026"",""movimentacao"":""Rendimento"",""produto"":""TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.93"",""valor_operacao"":""0.93""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/02/2026,Rendimento,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S/A,1,0.8,0.8,CREDITO,2026-02-13,Rendimento,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S.A.,1,0.8,PROVENTO,RENDIMENTO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,0.8,"{""entrada_saida"":""Credito"",""data"":""13/02/2026"",""movimentacao"":""Rendimento"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.8"",""valor_operacao"":""0.8""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/02/2026,Rendimento,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S/A,1,0.88,0.88,CREDITO,2026-02-13,Rendimento,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,0.88,PROVENTO,RENDIMENTO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,0.88,"{""entrada_saida"":""Credito"",""data"":""13/02/2026"",""movimentacao"":""Rendimento"",""produto"":""XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.88"",""valor_operacao"":""0.88""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S/A,1,0.95,0.95,CREDITO,2026-02-12,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,1,0.95,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,0.95,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.95"",""valor_operacao"":""0.95""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,0.95,22.8,CREDITO,2026-02-12,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,0.95,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,22.8,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""24"",""preco_unitario"":""0.95"",""valor_operacao"":""22.8""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S/A,1,1.1,1.1,CREDITO,2026-02-12,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,1.1,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1.1,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""1.1"",""valor_operacao"":""1.1""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.1,4.4,CREDITO,2026-02-12,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.1,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4.4,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""1.1"",""valor_operacao"":""4.4""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,1,1.2,1.2,CREDITO,2026-02-12,Rendimento,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,1,1.2,PROVENTO,RENDIMENTO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,1.2,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""1.2"",""valor_operacao"":""1.2""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S/A,10,0.09,0.9,CREDITO,2026-02-12,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,10,0.09,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,0.9,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""10"",""preco_unitario"":""0.09"",""valor_operacao"":""0.9""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/02/2026,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,CREDITO,2026-02-12,Rendimento,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,49.5,"{""entrada_saida"":""Credito"",""data"":""12/02/2026"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""550"",""preco_unitario"":""0.09"",""valor_operacao"":""49.5""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,09/02/2026,Rendimento,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S/A,1,0.57,0.57,CREDITO,2026-02-09,Rendimento,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,0.57,PROVENTO,RENDIMENTO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,0.57,"{""entrada_saida"":""Credito"",""data"":""09/02/2026"",""movimentacao"":""Rendimento"",""produto"":""PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.57"",""valor_operacao"":""0.57""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,06/02/2026,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1,7,CREDITO,2026-02-06,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1,PROVENTO,RENDIMENTO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,"{""entrada_saida"":""Credito"",""data"":""06/02/2026"",""movimentacao"":""Rendimento"",""produto"":""HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""7"",""preco_unitario"":""1"",""valor_operacao"":""7""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,04/02/2026,Transferência - Liquidação,IMAB11 - IT NOW ID ETF IMA-B FUNDO DE INDICE RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,1,109.48,109.48,CREDITO,2026-02-04,Transferência - Liquidação,IMAB11 - IT NOW ID ETF IMA-B FUNDO DE INDICE RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,1,109.48,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,IMAB11,IT NOW ID ETF IMA-B FUNDO DE INDICE RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,109.48,"{""entrada_saida"":""Credito"",""data"":""04/02/2026"",""movimentacao"":""Transferência - Liquidação"",""produto"":""IMAB11 - IT NOW ID ETF IMA-B FUNDO DE INDICE RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""109.48"",""valor_operacao"":""109.48""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,03/02/2026,APLICACAO,CDB - CDB2261M8JC - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S/A,2,500,1000,CREDITO,2026-02-03,APLICACAO,CDB - CDB2261M8JC - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,2,500,RENDA_FIXA,APLICACAO,CDB,CDB2261M8JC - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,1000,"{""entrada_saida"":""Credito"",""data"":""03/02/2026"",""movimentacao"":""APLICACAO"",""produto"":""CDB - CDB2261M8JC - BANCO BTG PACTUAL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""500"",""valor_operacao"":""1000""}",resgate,aumenta,reduz posição,não altera para posição remanescente,não,não,
Debito,03/02/2026,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,0, - , - ,DEBITO,2026-02-03,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_NAO_EXERCIDA,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""03/02/2026"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",direito de subscrição não exercido,sem alteração,reduz direito,não altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Debito,03/02/2026,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,0, - , - ,DEBITO,2026-02-03,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_NAO_EXERCIDA,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""03/02/2026"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",direito de subscrição não exercido,sem alteração,reduz direito,não altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Debito,03/02/2026,Fração em Ativos,ITUB4 - ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S/A,0.03, - , - ,DEBITO,2026-02-03,Fração em Ativos,ITUB4 - ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S.A.,0.03,REVISAR,EVENTO_CORPORATIVO,FRACAO,ITUB4,ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""03/02/2026"",""movimentacao"":""Fração em Ativos"",""produto"":""ITUB4 - ITAU UNIBANCO HOLDING S.A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.03"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",fração em ativos,pode aumentar,ajuste de fração,pode alterar,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Debito,03/02/2026,Fração em Ativos,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S/A,0.38, - , - ,DEBITO,2026-02-03,Fração em Ativos,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,0.38,REVISAR,EVENTO_CORPORATIVO,FRACAO,SLCE3,SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""03/02/2026"",""movimentacao"":""Fração em Ativos"",""produto"":""SLCE3 - SLC AGRICOLA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.38"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",fração em ativos,pode aumentar,ajuste de fração,pode alterar,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,02/02/2026,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.22,CREDITO,2026-02-02,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,PROVENTO,JCP,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,0.22,"{""entrada_saida"":""Credito"",""data"":""02/02/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.22""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Debito,02/02/2026,Direitos de Subscrição - Não Exercido,BMEB1 - BCO MERCANTIL DO BRASIL S/A,BANCO BTG PACTUAL S/A,0, - , - ,DEBITO,2026-02-02,Direitos de Subscrição - Não Exercido,BMEB1 - BCO MERCANTIL DO BRASIL S.A.,BANCO BTG PACTUAL S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_NAO_EXERCIDA,BMEB1,BCO MERCANTIL DO BRASIL S.A.,BANCO BTG PACTUAL S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""02/02/2026"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""BMEB1 - BCO MERCANTIL DO BRASIL S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",direito de subscrição não exercido,sem alteração,reduz direito,não altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,02/02/2026,Cessão de Direitos,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26, - , - ,CREDITO,2026-02-02,Cessão de Direitos,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,REVISAR,EVENTO_CORPORATIVO,CESSAO_DIREITOS,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""02/02/2026"",""movimentacao"":""Cessão de Direitos"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""26"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",cessão de direitos,depende da operação,altera direitos,pode alterar,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Debito,02/02/2026,Cessão de Direitos - Solicitada,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26, - , - ,DEBITO,2026-02-02,Cessão de Direitos - Solicitada,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,REVISAR,EVENTO_CORPORATIVO,CESSAO_DIREITOS_SOLICITADA,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""02/02/2026"",""movimentacao"":""Cessão de Direitos - Solicitada"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""26"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",cessão de direitos,depende da operação,altera direitos,pode alterar,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,02/02/2026,Juros Sobre Capital Próprio,ITUB4 - ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S/A,1.03,0.018,0.01,CREDITO,2026-02-02,Juros Sobre Capital Próprio,ITUB4 - ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S.A.,1.03,0.018,PROVENTO,JCP,ITUB4,ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S.A.,0.01,"{""entrada_saida"":""Credito"",""data"":""02/02/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""ITUB4 - ITAU UNIBANCO HOLDING S.A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1.03"",""preco_unitario"":""0.018"",""valor_operacao"":""0.01""}",juros sobre capital próprio,aumenta,sem alteração,não altera,não,não,
Credito,30/01/2026,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.297,3.54,CREDITO,2026-01-30,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.297,PROVENTO,JCP,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,3.54,"{""entrada_saida"":""Credito"",""data"":""30/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.297"",""valor_operacao"":""3.54""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,29/01/2026,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.86,3.44,CREDITO,2026-01-29,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.86,PROVENTO,RENDIMENTO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,3.44,"{""entrada_saida"":""Credito"",""data"":""29/01/2026"",""movimentacao"":""Rendimento"",""produto"":""BCIA11 - BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""0.86"",""valor_operacao"":""3.44""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,28/01/2026,Dividendo,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A,BANCO BTG PACTUAL S/A,1,0.519,0.51,CREDITO,2026-01-28,Dividendo,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,1,0.519,PROVENTO,DIVIDENDO,TAEE11,TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,0.51,"{""entrada_saida"":""Credito"",""data"":""28/01/2026"",""movimentacao"":""Dividendo"",""produto"":""TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.519"",""valor_operacao"":""0.51""}",dividendo,aumenta,sem alteração,não altera,não,não,
Credito,28/01/2026,Juros Sobre Capital Próprio,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A,BANCO BTG PACTUAL S/A,1,0.419,0.35,CREDITO,2026-01-28,Juros Sobre Capital Próprio,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,1,0.419,PROVENTO,JCP,TAEE11,TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,0.35,"{""entrada_saida"":""Credito"",""data"":""28/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.419"",""valor_operacao"":""0.35""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
