data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,revisao_manual,inconsistencia_qtd_preco_valor,status_importacao,motivo_revisar,linha_origem,origem_data,origem_movimentacao,origem_produto,origem_instituicao,origem_quantidade,origem_preco_unitario,origem_valor_operacao,auditoria_valor_original
2026-02-02,cessão de direitos,CESSAO_DIREITOS_SOLICITADA,DEBITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,,,depende da operação,altera direitos,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,264,02/02/2026,Cessão de Direitos - Solicitada,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,-,-,"{""entrada_saida"":""Debito"",""data"":""02/02/2026"",""movimentacao"":""Cessão de Direitos - Solicitada"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""26"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-30,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.297,3.54,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,266,30/01/2026,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.297,3.54,"{""entrada_saida"":""Credito"",""data"":""30/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.297"",""valor_operacao"":""3.54""}"
2026-01-28,juros sobre capital próprio,JCP,CREDITO,TAEE11,TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,1,0.419,0.35,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,269,28/01/2026,Juros Sobre Capital Próprio,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A,BANCO BTG PACTUAL S/A,1,0.419,0.35,"{""entrada_saida"":""Credito"",""data"":""28/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""0.419"",""valor_operacao"":""0.35""}"
2026-01-27,fração em ativos,FRACAO,DEBITO,ITSA4,ITAUSA S.A.,BANCO BTG PACTUAL S.A.,0.1,,,pode aumentar,ajuste de fração,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,270,27/01/2026,Fração em Ativos,ITSA4 - ITAUSA S/A,BANCO BTG PACTUAL S/A,0.1,-,-,"{""entrada_saida"":""Debito"",""data"":""27/01/2026"",""movimentacao"":""Fração em Ativos"",""produto"":""ITSA4 - ITAUSA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.1"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-21,subscrição,SUBSCRICAO_DIREITO,CREDITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,0,,,reduz em exercício,aumenta se exercida,altera,TRUE,FALSE,REVISAR,revisao_manual,275,21/01/2026,Direito de Subscrição,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,0,-,-,"{""entrada_saida"":""Credito"",""data"":""21/01/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-21,subscrição,SUBSCRICAO_DIREITO,CREDITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,,,reduz em exercício,aumenta se exercida,altera,TRUE,FALSE,REVISAR,revisao_manual,276,21/01/2026,Direito de Subscrição,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,26,-,-,"{""entrada_saida"":""Credito"",""data"":""21/01/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""26"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-21,juros sobre capital próprio,JCP,CREDITO,TIMS3,TIM S.A.,BANCO BTG PACTUAL S.A.,2,0.2,0.34,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,277,21/01/2026,Juros Sobre Capital Próprio,TIMS3 - TIM S.A.,BANCO BTG PACTUAL S/A,2,0.2,0.34,"{""entrada_saida"":""Credito"",""data"":""21/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""TIMS3 - TIM S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.2"",""valor_operacao"":""0.34""}"
2026-01-19,juros sobre capital próprio,JCP,CREDITO,CPLE3,COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S.A.,4,0.37,1.26,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,280,19/01/2026,Juros Sobre Capital Próprio,CPLE3 - COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S/A,4,0.37,1.26,"{""entrada_saida"":""Credito"",""data"":""19/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""CPLE3 - COMPANHIA PARANAENSE DE ENERGIA-COPEL"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""0.37"",""valor_operacao"":""1.26""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,4,0.083,0.29,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,306,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S/A,4,0.083,0.29,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""0.083"",""valor_operacao"":""0.29""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S.A.,4,0.074,0.25,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,307,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",BANCO BTG PACTUAL S/A,4,0.074,0.25,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":""0.074"",""valor_operacao"":""0.25""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.074,1.65,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,308,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.074,1.65,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.074"",""valor_operacao"":""1.65""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.083,1.82,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,309,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.083,1.82,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.083"",""valor_operacao"":""1.82""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.083,0.7,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,310,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.083,0.7,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.083"",""valor_operacao"":""0.7""}"
2026-01-12,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.074,0.63,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,311,12/01/2026,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.074,0.63,"{""entrada_saida"":""Credito"",""data"":""12/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.074"",""valor_operacao"":""0.63""}"
2026-01-05,subscrição,SUBSCRICAO_DIREITO,CREDITO,BMEB1,BCO MERCANTIL DO BRASIL S.A.,BANCO BTG PACTUAL S.A.,0,,,reduz em exercício,aumenta se exercida,altera,TRUE,FALSE,REVISAR,revisao_manual,317,05/01/2026,Direito de Subscrição,BMEB1 - BCO MERCANTIL DO BRASIL S/A,BANCO BTG PACTUAL S/A,0,-,-,"{""entrada_saida"":""Credito"",""data"":""05/01/2026"",""movimentacao"":""Direito de Subscrição"",""produto"":""BMEB1 - BCO MERCANTIL DO BRASIL S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-05,bonificação,BONIFICACAO,CREDITO,SLCE3,SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,0.38,,,sem alteração,aumenta quantidade,reduz custo médio unitário,TRUE,FALSE,REVISAR,revisao_manual,318,05/01/2026,Bonificação em Ativos,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S/A,0.38,-,-,"{""entrada_saida"":""Credito"",""data"":""05/01/2026"",""movimentacao"":""Bonificação em Ativos"",""produto"":""SLCE3 - SLC AGRICOLA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.38"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2026-01-02,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,319,02/01/2026,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""02/01/2026"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2026-01-02,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,322,02/01/2026,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""02/01/2026"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2025-12-29,bonificação,BONIFICACAO,CREDITO,ITUB4,ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S.A.,0.03,,,sem alteração,aumenta quantidade,reduz custo médio unitário,TRUE,FALSE,REVISAR,revisao_manual,328,29/12/2025,Bonificação em Ativos,ITUB4 - ITAU UNIBANCO HOLDING S.A,BANCO BTG PACTUAL S/A,0.03,-,-,"{""entrada_saida"":""Credito"",""data"":""29/12/2025"",""movimentacao"":""Bonificação em Ativos"",""produto"":""ITUB4 - ITAU UNIBANCO HOLDING S.A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.03"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-26,juros sobre capital próprio,JCP,CREDITO,CSMG3,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BANCO BTG PACTUAL S.A.,2,0.157,0.27,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,331,26/12/2025,Juros Sobre Capital Próprio,CSMG3 - CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,BANCO BTG PACTUAL S/A,2,0.157,0.27,"{""entrada_saida"":""Credito"",""data"":""26/12/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""CSMG3 - CIA SANEAMENTO DE MINAS GERAIS-COPASA MG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.157"",""valor_operacao"":""0.27""}"
2025-12-23,atualização,ATUALIZACAO,CREDITO,CPLE3,COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S.A.,4,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,332,23/12/2025,Atualização,CPLE3 - COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S/A,4,-,-,"{""entrada_saida"":""Credito"",""data"":""23/12/2025"",""movimentacao"":""Atualização"",""produto"":""CPLE3 - COMPANHIA PARANAENSE DE ENERGIA-COPEL"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-23,atualização,ATUALIZACAO,CREDITO,CPLE7,COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S.A.,4,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,333,23/12/2025,Atualização,CPLE7 - COMPANHIA PARANAENSE DE ENERGIA-COPEL,BANCO BTG PACTUAL S/A,4,-,-,"{""entrada_saida"":""Credito"",""data"":""23/12/2025"",""movimentacao"":""Atualização"",""produto"":""CPLE7 - COMPANHIA PARANAENSE DE ENERGIA-COPEL"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""4"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-22,bonificação,BONIFICACAO,CREDITO,ITSA4,ITAUSA S.A.,BANCO BTG PACTUAL S.A.,0.1,,,sem alteração,aumenta quantidade,reduz custo médio unitário,TRUE,FALSE,REVISAR,revisao_manual,337,22/12/2025,Bonificação em Ativos,ITSA4 - ITAUSA S.A.,BANCO BTG PACTUAL S/A,0.1,-,-,"{""entrada_saida"":""Credito"",""data"":""22/12/2025"",""movimentacao"":""Bonificação em Ativos"",""produto"":""ITSA4 - ITAUSA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0.1"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-11,juros sobre capital próprio,JCP,CREDITO,BBAS3,BANCO DO BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,0.072,0.12,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,374,11/12/2025,Juros Sobre Capital Próprio,BBAS3 - BANCO DO BRASIL S/A,BANCO BTG PACTUAL S/A,2,0.072,0.12,"{""entrada_saida"":""Credito"",""data"":""11/12/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBAS3 - BANCO DO BRASIL S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""0.072"",""valor_operacao"":""0.12""}"
2025-12-04,direito de subscrição não exercido,SUBSCRICAO_NAO_EXERCIDA,DEBITO,VULC1,VULCABRAS S.A.,BANCO BTG PACTUAL S.A.,0,,,sem alteração,reduz direito,não altera,TRUE,FALSE,REVISAR,revisao_manual,382,04/12/2025,Direitos de Subscrição - Não Exercido,VULC1 - VULCABRAS S.A.,BANCO BTG PACTUAL S/A,0,-,-,"{""entrada_saida"":""Debito"",""data"":""04/12/2025"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""VULC1 - VULCABRAS S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-01,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,383,01/12/2025,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""01/12/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2025-12-01,vencimento,VENCIMENTO,DEBITO,CDB,CDB925FES7W - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,2,,,aumenta,encerra posição do título,não altera,TRUE,FALSE,REVISAR,revisao_manual,384,01/12/2025,VENCIMENTO,CDB - CDB925FES7W - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S/A,2,-,-,"{""entrada_saida"":""Debito"",""data"":""01/12/2025"",""movimentacao"":""VENCIMENTO"",""produto"":""CDB - CDB925FES7W - BANCO BTG PACTUAL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":"" -"",""valor_operacao"":"" -""}"
2025-12-01,desdobro,DESDOBRO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,9,,,sem alteração,aumenta quantidade,reduz custo médio unitário,TRUE,FALSE,REVISAR,revisao_manual,386,01/12/2025,Desdobro,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S/A,9,-,-,"{""entrada_saida"":""Credito"",""data"":""01/12/2025"",""movimentacao"":""Desdobro"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""9"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-12-01,desdobro,DESDOBRO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,45,,,sem alteração,aumenta quantidade,reduz custo médio unitário,TRUE,FALSE,REVISAR,revisao_manual,387,01/12/2025,Desdobro,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,45,-,-,"{""entrada_saida"":""Credito"",""data"":""01/12/2025"",""movimentacao"":""Desdobro"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""45"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-11-24,direito de subscrição não exercido,SUBSCRICAO_NAO_EXERCIDA,DEBITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,0,,,sem alteração,reduz direito,não altera,TRUE,FALSE,REVISAR,revisao_manual,393,24/11/2025,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,0,-,-,"{""entrada_saida"":""Debito"",""data"":""24/11/2025"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-11-24,direito de subscrição não exercido,SUBSCRICAO_NAO_EXERCIDA,DEBITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,0,,,sem alteração,reduz direito,não altera,TRUE,FALSE,REVISAR,revisao_manual,394,24/11/2025,Direitos de Subscrição - Não Exercido,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,0,-,-,"{""entrada_saida"":""Debito"",""data"":""24/11/2025"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-11-21,cessão de direitos,CESSAO_DIREITOS_SOLICITADA,DEBITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,1,,,depende da operação,altera direitos,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,397,21/11/2025,Cessão de Direitos - Solicitada,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,1,-,-,"{""entrada_saida"":""Debito"",""data"":""21/11/2025"",""movimentacao"":""Cessão de Direitos - Solicitada"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-11-21,cessão de direitos,CESSAO_DIREITOS,CREDITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,1,,,depende da operação,altera direitos,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,398,21/11/2025,Cessão de Direitos,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S/A,1,-,-,"{""entrada_saida"":""Credito"",""data"":""21/11/2025"",""movimentacao"":""Cessão de Direitos"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-11-21,cessão de direitos,CESSAO_DIREITOS_SOLICITADA,DEBITO,CPTS12,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,46,,,depende da operação,altera direitos,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,399,21/11/2025,Cessão de Direitos - Solicitada,CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,46,-,-,"{""entrada_saida"":""Debito"",""data"":""21/11/2025"",""movimentacao"":""Cessão de Direitos - Solicitada"",""produto"":""CPTS12 - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""46"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
